# This data file has been automatically generated using the network simulator TopGen

	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
81	18.98614	26.74176	15.89178	3.202702	19.71959	6.61912	18.31512	13.92409	18.82189	20.65456	20.75767	10.02429	11.86313	8.224489	18.00966	18.99653	25.92177	17.9277	21.9383	19.87944	24.69945	18.87887	16.14385	14.98121	23.15044	6.459729	16.77618	20.4597	5.156821	18.58069	21.73428	8.230803	19.52915	17.77734	21.67426	15.77547	8.464357	14.77924	18.21075	9.361048	21.43129	19.56714	15.5039	18.31512	24.28512	15.15345	9.697165	20.73772	21.01547	14.84338	24.42902	12.73919	10.40575	19.39086	25.92177	27.03157	19.98829	20.7441	23.27746	11.82526	19.75711	19.85475	25.92177	14.98121	24.93644	14.12311	21.67426	27.03157	19.75711	18.03843	9.180748	18.91375	19.63975	24.53415	21.32221	19.52352	21.53049	17.34591	27.03157	14.71912	8.041677	0	17.46249	24.97909	14.64836	20.30908	23.7358	18.50519	16.87406	23.49116	18.40011	10.6666	24.40886	12.69549	18.45228	24.50142	18.533	16.89984	14.73564	13.59801
82	22.49952	22.81656	18.41646	18.58663	15.3643	19.3897	21.07845	19.7067	22.39878	12.2279	18.84187	21.08567	21.46146	21.0345	21.52304	10.73572	21.66125	19.92641	25.11553	13.93851	25.19836	22.39225	19.72074	9.306498	21.15001	21.9884	20.35307	24.28522	20.54075	14.26869	14.34579	19.73906	17.27267	20.43628	20.93126	18.30016	19.73906	13.29771	21.1708	20.43555	22.87424	15.48161	12.2279	21.07845	22.00084	13.67192	20.29093	14.3755	14.7403	19.7067	21.15186	18.84595	21.08567	13.02864	25.35053	26.05853	23.29632	24.70041	27.23376	20.19981	15.53825	21.5347	25.35053	15.51072	23.46969	12.93615	21.63057	22.60953	15.53825	18.99361	19.77452	22.42713	21.21348	26.60158	15.13257	23.46466	25.48679	10.1145	21.07845	13.14851	19.87943	17.46249	0	28.53664	21.84455	24.16989	26.30096	17.86334	16.25669	19.99075	10.86308	24.91228	25.37052	4.731679	13.98991	25.46307	14.68283	9.420589	14.97275	20.14234
83	15.95469	27.86602	28.30907	23.43437	29.22626	24.01707	23.27129	25.06466	27.02615	28.57023	28.67334	26.34816	26.08884	23.45856	22.96583	26.9122	29.99819	22.88387	12.34274	27.7951	27.40936	23.83504	24.34811	22.26464	17.24626	25.38813	27.92364	20.27023	26.35851	28.5733	29.64995	23.74123	27.44482	22.7335	10.59206	28.19277	25.23887	28.99545	23.16691	24.4128	16.52139	29.75949	28.57023	23.27129	34.08681	31.04338	25.2076	28.65339	28.93114	25.98395	16.52139	23.47333	24.79189	27.30653	29.99819	31.10799	15.70871	27.40936	12.07839	24.82719	29.72909	24.81092	29.99819	22.1507	28.88247	23.01004	10.59206	27.40936	29.72909	22.99459	24.90869	17.24213	16.35116	26.02173	29.23788	15.08447	14.42141	27.14127	31.10799	28.45267	24.50537	24.97909	28.53664	0	23.49364	22.96996	22.9281	22.1514	24.25276	25.91322	19.21164	19.37148	10.91451	21.87311	19.97889	22.09021	23.11693	18.968	19.29618	22.87318
84	19.79597	25.97819	23.41589	9.270993	22.10477	10.88191	19.12496	8.537518	20.92079	21.44874	21.55185	5.650568	17.96247	5.650568	18.8195	19.79071	25.36806	18.73754	22.74813	20.67362	22.77923	19.68871	18.24275	15.79105	23.96027	10.29054	18.87508	21.26953	9.256704	21.45181	22.52846	8.569878	20.32333	18.58717	22.48409	23.29958	10.81847	22.30335	19.02058	10.20856	22.24113	22.638	21.44874	19.12496	22.45002	22.67756	8.569878	21.5319	21.80965	8.537518	25.23886	13.54903	8.569878	20.18504	22.77923	27.8414	20.79813	21.55394	24.0873	16.06665	22.6076	20.66459	22.77923	15.79105	24.38273	14.93294	22.48409	23.47572	22.6076	18.84826	11.61127	19.72358	20.44958	25.34398	22.11639	20.33335	22.34032	20.01978	27.8414	18.45823	9.407781	14.64836	21.84455	23.49364	0	21.67815	25.10487	19.49604	22.21409	19.47074	16.55629	17.10791	26.61554	18.03552	17.32354	26.18876	20.46157	16.31265	16.10471	14.96708
85	17.40722	11.00022	29.92653	18.76436	25.48176	20.67692	11.16598	20.39465	13.93852	24.82573	24.92884	21.67815	21.08073	21.67815	16.43074	23.1677	13.30158	13.36391	20.35938	24.05061	12.93826	8.748337	23.46364	20.79355	23.04464	20.71812	15.49184	18.88078	21.6885	24.8288	25.90545	19.07122	23.70032	16.19842	19.21559	29.81023	20.56886	24.6287	13.30158	20.63614	19.85237	26.015	24.82573	11.16598	21.08671	27.29888	20.53759	24.90889	25.18664	21.31394	20.98629	19.20975	20.12189	23.56203	9.975998	13.30158	21.12899	9.413164	23.56361	19.81908	25.98459	9.718364	9.782581	17.59463	13.30158	16.73652	20.09534	13.30158	25.98459	16.45951	20.23868	17.33483	23.10811	10.44083	25.49338	19.80967	21.81664	23.39677	12.93826	23.38732	19.83536	20.30908	24.16989	22.96996	21.67815	0	10.07751	21.55364	25.52007	16.77704	22.05766	17.43178	22.516	17.90284	22.82491	12.93826	21.58144	21.81401	19.85447	20.50359
86	20.83394	10.08108	27.06579	22.19108	22.25769	24.10364	15.02824	23.13715	19.32995	21.60166	21.70477	24.39156	28.1552	25.10487	17.26026	19.94363	8.925772	13.24014	23.7861	20.82654	10.07751	8.041128	20.23957	20.69001	19.82057	24.14484	14.91899	20.57321	25.11522	21.60473	22.68138	23.16951	20.47625	16.9075	20.05348	29.20311	24.77302	26.75977	14.04029	24.06286	21.5448	22.79093	21.60166	15.02824	24.85153	24.07482	23.96431	21.68482	21.96257	23.16951	19.82242	22.63647	23.54861	20.33797	10.07751	6.412867	20.23259	9.651729	23.52176	26.89355	22.76052	7.781618	8.863441	20.55693	10.85119	20.16325	21.78777	6.412867	22.76052	21.75969	23.66541	20.76155	19.88404	3.790042	22.26932	19.76781	21.77478	20.1727	6.801006	20.16325	23.26208	23.7358	26.30096	22.9281	25.10487	10.07751	0	21.02687	25.18694	13.08489	18.08711	21.22182	23.71721	21.62126	18.85436	9.246559	21.9924	17.84347	21.11139	24.29364
87	19.55899	21.56371	22.48531	16.96048	13.82008	15.93968	17.62843	18.56976	18.94875	13.16404	13.26715	15.95394	18.01144	15.38116	18.8192	11.50602	21.71585	16.47639	19.54082	12.38892	22.86697	19.68841	16.27071	12.25239	15.5753	16.12663	16.90304	19.79651	19.88461	13.16711	14.24376	16.3354	12.03863	16.98625	18.07491	22.369	16.3354	18.32215	19.91796	18.58903	17.29953	14.35331	13.16404	17.62843	4.997753	15.6372	18.7337	13.24721	13.52496	18.60212	15.57714	15.39593	18.318	11.90035	18.34663	23.20218	17.72161	23.5243	22.74506	16.74979	14.32291	20.5717	18.34663	12.11931	20.61334	13.84175	16.05585	19.20295	14.32291	15.54359	21.39413	18.78299	15.63877	21.02687	13.8317	17.88994	20.99809	11.73509	17.62843	13.04648	18.03148	18.50519	17.86334	22.1514	19.49604	21.55364	21.02687	0	23.33441	20.45268	13.47416	18.70608	24.45351	14.96713	14.24141	24.01364	17.37944	13.23052	16.16833	20.60427
88	25.43127	23.95078	6.347721	17.9982	21.83905	21.50961	23.19837	17.09969	24.51869	21.18302	21.28613	20.49724	24.6797	20.44606	22.78563	19.52499	23.98573	22.70367	25.11076	17.35629	21.3969	23.65484	21.84065	20.27137	24.71939	21.39997	22.47298	21.89787	19.95232	21.18609	22.26274	19.38568	20.05761	22.5533	20.46198	9.244611	19.15062	16.71549	22.30502	18.0482	21.95331	22.37228	21.18302	23.19837	21.06769	17.0897	19.7025	21.26618	21.54393	17.13205	25.99797	20.96587	20.49724	19.91932	24.76209	25.58924	21.55725	22.31306	24.84641	22.31972	22.34188	22.66892	24.76209	20.13829	23.00041	21.86072	22.19627	23.98573	22.34188	22.8144	19.18608	21.17006	21.2087	25.18694	21.85067	21.09247	23.09944	19.75406	27.68437	19.7446	19.29099	16.87406	16.25669	24.25276	22.21409	25.52007	25.18694	23.33441	0	25.29579	18.55821	25.49628	24.10107	12.66213	19.32546	27.45155	22.4635	18.31457	17.3029	23.99014
89	20.58931	14.43656	26.28312	21.94645	21.43301	16.77143	8.697622	18.84195	10.01795	20.77697	20.88008	19.47074	18.8432	16.21292	13.49406	19.11895	11.46307	10.12363	22.96141	20.00185	13.06263	14.91181	12.34992	13.43499	18.99588	16.95839	7.972236	22.06286	24.87058	20.78004	21.85669	19.52444	19.65156	12.02787	18.34711	26.16682	23.94833	20.44956	6.311312	22.38685	20.72012	21.96624	20.77697	8.697622	18.95283	23.25013	23.71967	20.86013	21.13788	18.87431	18.99773	16.22769	23.30397	19.51328	11.85246	9.294847	21.14219	9.294847	26.50688	17.58154	21.93583	12.17328	11.85246	16.62251	15.58231	19.91861	23.27742	13.06263	21.93583	12.28897	22.32954	20.51691	19.05936	13.08489	21.44463	21.31053	24.7599	19.34801	9.294847	17.0055	23.01744	23.49116	19.99075	25.91322	19.47074	16.77704	13.08489	20.45268	25.29579	0	16.7947	21.58117	22.61483	17.02483	19.74345	12.49995	22.88149	18.73256	20.9327	19.32515
90	16.61924	19.24975	19.54555	16.8554	7.160577	16.87014	18.26283	18.77252	19.58316	6.855138	6.404225	13.01418	18.92032	19.04621	21.75247	8.566258	18.77609	17.11079	16.60106	7.385134	22.05766	20.19242	16.90512	9.312634	12.63554	17.28085	17.53745	16.85675	19.77953	10.22736	11.304	13.39564	6.019773	17.62065	13.11609	19.42924	13.39564	12.05177	17.60399	15.64927	14.35977	11.41355	7.488032	18.26283	15.74087	12.69744	18.30264	10.30745	7.251665	16.52393	12.63738	16.32639	17.71428	8.960588	15.40687	21.69434	14.78185	20.58454	19.8053	17.68025	8.049614	17.63194	15.40687	9.744982	20.70151	11.53715	13.11609	16.26319	8.049614	16.17799	18.45437	17.0451	12.69901	18.08711	7.172198	14.95019	18.05833	5.075585	20.58454	10.10673	17.9264	18.40011	10.86308	19.21164	16.55629	22.05766	18.08711	13.47416	18.55821	16.7947	0	20.79594	20.24502	13.21895	6.516723	20.33758	9.654757	9.554448	11.42553	20.79843
91	15.67382	23.42943	26.48362	10.0919	21.87817	14.10886	15.0028	10.61177	24.14775	21.22214	21.32525	14.38139	18.75233	13.55035	14.69734	19.56411	22.60944	14.61538	18.62597	20.44702	25.18165	15.56655	21.4697	11.66889	19.83811	8.28475	22.10204	17.14737	12.04601	21.22521	22.30186	4.918478	20.09673	14.46501	18.36193	26.36732	17.10791	25.37108	14.89842	14.9161	18.11897	22.4114	21.22214	15.0028	20.97279	23.69529	6.38484	21.3053	21.58305	11.53106	21.11669	9.42687	9.943572	19.95844	24.80122	23.71925	16.67597	17.43178	19.96513	17.33776	22.381	16.54243	24.80122	11.66889	21.62412	10.81078	18.36193	27.51154	22.381	14.72611	5.868423	15.60143	16.32743	21.22182	21.88979	16.21119	18.21816	19.79318	23.71925	19.78373	4.729353	10.6666	24.91228	19.37148	17.10791	17.43178	21.22182	18.70608	25.49628	21.58117	20.79594	0	26.72811	17.17364	19.49174	26.82066	20.85224	18.48085	17.05489	15.91726
92	15.38447	25.92482	26.00456	22.86414	21.32725	23.31606	24.01545	22.07592	25.83775	20.67122	20.77432	23.46111	25.38783	22.75755	26.2558	19.01319	26.33715	26.17385	11.77251	19.89609	26.57796	27.12501	23.15971	19.75957	16.67603	24.8179	23.79204	20.57848	25.78828	20.67429	21.75093	24.36191	19.5458	26.02348	9.774176	28.47709	23.84257	25.82932	23.42412	24.69712	15.95116	21.86048	20.67122	24.01545	22.1868	23.14437	24.63737	20.75438	21.03213	22.10828	15.95116	22.77232	24.36191	19.40752	26.57796	22.516	9.953293	24.11951	11.50816	24.12617	21.83008	23.88653	26.57796	19.62649	19.92717	21.34892	10.02183	22.51778	21.83008	26.28457	24.33847	10.48225	15.78093	23.71721	21.33887	12.1554	13.85118	19.24226	25.10484	20.55366	23.93514	24.40886	25.37052	10.91451	26.61554	22.516	23.71721	24.45351	24.10107	22.61483	20.24502	26.72811	0	18.70698	15.94008	21.51998	19.07812	14.92919	15.35302	22.30295
93	16.14488	19.92865	13.64947	13.30968	12.18494	14.6227	16.31146	14.9397	17.63178	9.048544	13.86154	16.31867	16.69447	16.2675	15.1684	7.556359	22.31024	15.08644	20.13521	9.171512	22.83716	16.03761	14.95374	6.127141	16.16968	15.26343	15.58607	17.61843	16.23381	11.08933	11.16644	14.97206	14.09332	14.93607	18.83299	13.53316	14.97206	8.530715	15.36948	15.66855	17.89391	12.30225	9.048544	16.31146	17.23384	8.904923	15.52394	11.19615	11.56095	14.9397	16.17153	14.07896	16.31867	9.849288	20.58353	26.871	18.31599	19.93341	22.46676	15.43281	12.3589	17.01349	20.58353	12.33136	24.23566	9.756794	18.83299	19.43018	12.3589	15.19717	15.00752	16.07249	16.23315	21.62126	11.95322	18.48433	20.71979	6.935143	16.31146	9.969158	14.38068	12.69549	4.731679	21.87311	18.03552	17.90284	21.62126	14.96713	12.66213	17.02483	13.21895	17.17364	18.70698	0	14.7113	24.59682	15.40422	10.14198	15.69414	19.27609
94	17.38649	20.69865	20.31279	16.90756	7.927825	17.63739	19.03008	17.87926	20.3504	6.238493	7.813013	13.78143	19.68757	19.81346	22.51972	9.333508	19.54334	17.87804	17.36831	10.21641	22.82491	20.95967	17.67237	10.07988	13.40279	18.04809	18.3047	17.624	19.8317	10.9946	12.07125	14.16289	9.866123	18.3879	13.88334	20.19649	14.16289	9.123875	20.1687	16.41652	15.12702	12.1808	6.238493	19.03008	16.50812	13.46469	19.06989	11.0747	7.303831	17.29118	13.40463	17.09364	18.48153	9.727839	16.17412	22.46159	15.5491	21.35178	20.57255	18.4475	8.10178	18.39919	16.17412	9.946803	21.46876	11.58932	13.88334	17.03044	8.10178	16.94524	19.22162	17.81235	13.46626	18.85436	11.65919	15.71743	18.82557	9.562576	21.35178	10.87397	17.97856	18.45228	13.98991	19.97889	17.32354	22.82491	18.85436	14.24141	19.32546	19.74345	6.516723	19.49174	15.94008	14.7113	0	20.38974	9.706923	9.606614	11.4777	20.85059
95	23.26873	12.28512	28.43888	22.9567	21.41981	25.99785	14.94265	25.9979	19.24437	20.76377	20.86688	23.55367	28.06962	25.43934	17.36168	19.10575	9.935544	12.52921	22.94821	19.98865	12.93826	11.43635	23.10032	19.85212	18.98268	24.91046	15.14439	19.73532	25.88083	20.76684	21.84349	26.03026	19.63836	14.43345	21.42657	28.32258	23.93513	25.92188	12.93826	24.54261	20.70691	21.95304	20.76377	14.94265	26.28036	23.23693	24.72993	20.84693	21.12468	26.03026	18.98453	25.45411	24.31422	19.50008	12.93826	12.93826	19.3947	11.4506	22.68387	26.80797	21.92263	8.79139	9.873214	19.71904	11.86096	21.44147	19.46324	7.42264	21.92263	14.69454	24.43102	23.6223	19.04616	9.246559	21.43143	18.92993	20.93689	19.33481	12.93826	20.64621	24.0277	24.50142	25.46307	22.09021	26.18876	12.93826	9.246559	24.01364	27.45155	12.49995	20.33758	26.82066	21.51998	24.59682	20.38974	0	21.90099	17.75206	21.54882	25.12582
96	20.52452	23.83669	23.45083	16.98828	11.06586	18.90084	22.16812	18.61857	23.48844	14.12957	14.23268	16.91947	22.8256	19.90207	18.847	12.47154	22.68138	18.76505	20.50635	13.35445	25.96294	19.71621	20.8104	13.21792	16.54082	18.94204	21.44273	20.76204	19.91241	14.13264	15.20929	17.30093	13.00416	18.61468	17.02138	23.33453	17.30093	15.88966	19.04809	19.55456	18.26505	13.08749	14.12957	22.16812	19.64615	16.60272	18.76151	14.21273	5.730533	19.53786	16.54267	17.43367	18.3458	12.97822	19.31215	25.59962	18.68713	24.48982	23.71058	21.58553	11.23981	21.53723	19.31215	11.05323	24.6068	12.80117	17.02138	20.16848	11.23981	18.87577	22.35966	19.75109	16.60429	21.9924	12.96287	18.85547	21.96361	10.86625	24.48982	8.158047	18.05928	18.533	14.68283	23.11693	20.46157	21.58144	21.9924	17.37944	22.4635	22.88149	9.654757	20.85224	19.07812	15.40422	9.706923	21.90099	0	4.487593	10.4225	17.95121
97	16.3756	19.68776	19.30191	15.35512	10.63668	16.42528	18.01919	18.52888	19.33952	9.980643	10.08375	12.77054	18.67668	18.80257	16.91876	8.322618	18.53245	16.86715	16.35742	9.205521	21.81401	19.94878	16.66147	9.068993	12.3919	17.0372	17.29381	16.61311	18.27926	9.983715	7.252658	13.152	8.855233	17.37701	12.87245	19.1856	13.152	12.65448	19.15781	15.40563	14.11613	11.16991	9.980643	18.01919	15.49723	12.4538	18.059	10.0638	10.34156	16.28029	12.39374	15.88154	17.47064	8.716948	15.16323	21.4507	14.53821	20.34089	19.56166	17.23539	11.13951	17.3883	15.16323	8.935913	20.45787	10.65835	12.87245	16.01955	11.13951	15.93435	18.21073	16.80146	12.45537	17.84347	10.6483	14.70654	17.81469	8.551686	20.34089	3.851183	16.42612	16.89984	9.420589	18.968	16.31265	21.81401	17.84347	13.23052	18.31457	18.73256	9.554448	18.48085	14.92919	10.14198	9.606614	17.75206	4.487593	0	9.848708	20.5212
98	17.29767	23.319	19.20639	13.19093	12.46336	15.10349	17.42549	14.82122	19.56212	12.15792	10.1741	16.10471	18.62481	16.10471	17.12003	8.317752	22.16381	17.03807	19.29524	9.594148	19.57497	17.98924	16.88408	5.573348	15.32971	15.14468	17.51641	16.9413	16.11506	10.93282	11.63185	13.49779	10.88729	16.88771	14.78292	21.4928	14.99543	10.32257	17.32112	15.06271	16.27424	9.772697	14.54867	17.42549	18.43505	15.39161	14.96415	13.18008	12.66934	15.74051	15.33156	13.63632	14.54845	11.83323	17.47042	19.91018	16.69632	17.32134	19.88984	17.36315	13.01059	18.96512	17.47042	6.797971	17.32134	6.981238	16.51721	19.07393	13.01059	17.1488	14.66525	15.49099	15.39318	21.11139	12.47498	16.1359	18.14287	7.551466	22.49901	7.115854	14.26193	14.73564	14.97275	19.29618	16.10471	19.85447	21.11139	16.16833	17.3029	20.9327	11.42553	17.05489	15.35302	15.69414	11.4777	21.54882	10.4225	9.848708	0	15.05437
99	18.74563	21.88385	24.97748	12.0533	19.47908	13.47598	18.61177	13.68358	19.9321	21.22462	21.32773	14.96708	13.82529	12.91746	17.76915	15.08643	20.72854	17.6872	21.69779	20.4495	26.79106	18.63836	17.25406	14.7407	22.90993	14.00705	17.88639	20.21919	14.97743	17.87559	22.30434	12.36016	20.09921	17.53683	21.43375	24.86117	13.85779	20.60115	17.97024	13.92507	21.19078	19.32664	15.2634	18.61177	22.87099	20.97536	13.82652	21.30778	21.58553	14.60287	24.61839	6.755613	13.41082	19.96093	20.85963	26.79106	20.17767	20.50359	23.46684	6.063377	19.5166	19.61424	20.66621	14.7407	24.14049	13.8826	21.43375	26.79106	19.5166	17.79792	13.52762	18.67324	19.82912	24.29364	21.89228	19.71289	21.71986	17.10541	18.61177	14.47862	13.1243	13.59801	20.14234	22.87318	14.96708	20.50359	24.29364	20.60427	23.99014	19.32515	20.79843	15.91726	22.30295	19.27609	20.85059	25.12582	17.95121	20.5212	15.05437	0
